timestamp,metadata.data,metadata.deviceId,metadata.timestamp,_id
2025-01-01T03:16:23.344Z,1,dev_001,1735701383344,67e911865759046023c73c0e
2025-01-01T03:21:47.091Z,0,dev_001,1735701707091,67e911865759046023c73c0f
2025-01-01T03:24:36.201Z,1,dev_001,1735701876201,67e911865759046023c73c10
2025-01-01T03:26:29.978Z,0,dev_001,1735701989978,67e911865759046023c73c11
2025-01-01T03:32:09.215Z,0,dev_001,1735702329215,67e911865759046023c73c12
2025-01-01T03:34:45.516Z,1,dev_001,1735702485516,67e911865759046023c73c13
2025-01-01T03:44:06.735Z,1,dev_001,1735703046735,67e911865759046023c73c14
2025-01-01T03:50:07.159Z,0,dev_001,1735703407159,67e911865759046023c73c15
2025-01-01T03:52:32.957Z,0,dev_001,1735703552957,67e911865759046023c73c16
2025-01-01T03:56:53.605Z,1,dev_001,1735703813605,67e911865759046023c73c17
2025-01-01T04:01:09.806Z,1,dev_001,1735704069806,67e911865759046023c73c18
2025-01-01T04:04:15.795Z,0,dev_001,1735704255795,67e911865759046023c73c19
2025-01-01T04:14:12.402Z,1,dev_001,1735704852402,67e911865759046023c73c1a
2025-01-01T04:17:28.530Z,1,dev_001,1735705048530,67e911865759046023c73c1b
2025-01-01T04:22:05.565Z,0,dev_001,1735705325565,67e911865759046023c73c1c
2025-01-01T04:26:27.093Z,0,dev_001,1735705587093,67e911865759046023c73c1d
2025-01-01T04:28:51.074Z,0,dev_001,1735705731074,67e911865759046023c73c1e
2025-01-01T04:30:59.258Z,0,dev_001,1735705859258,67e911865759046023c73c1f
2025-01-01T04:34:19.371Z,0,dev_001,1735706059371,67e911865759046023c73c20
2025-01-01T04:35:43.603Z,1,dev_001,1735706143603,67e911865759046023c73c21
2025-01-01T04:42:37.239Z,0,dev_001,1735706557239,67e911865759046023c73c22
2025-01-01T04:45:19.593Z,1,dev_001,1735706719593,67e911865759046023c73c23
2025-01-01T04:46:54.719Z,1,dev_001,1735706814719,67e911865759046023c73c24
2025-01-01T04:50:32.485Z,0,dev_001,1735707032485,67e911865759046023c73c25
2025-01-01T04:55:38.834Z,1,dev_001,1735707338834,67e911865759046023c73c26
2025-01-01T04:57:31.598Z,1,dev_001,1735707451598,67e911865759046023c73c27
2025-01-01T04:58:49.243Z,1,dev_001,1735707529243,67e911865759046023c73c28
2025-01-01T05:01:10.452Z,0,dev_001,1735707670452,67e911865759046023c73c29
2025-01-01T05:07:05.215Z,0,dev_001,1735708025215,67e911865759046023c73c2a
2025-01-01T05:11:33.815Z,1,dev_001,1735708293815,67e911865759046023c73c2b
2025-01-01T05:17:32.521Z,1,dev_001,1735708652521,67e911865759046023c73c2c
2025-01-01T05:22:50.742Z,1,dev_001,1735708970742,67e911865759046023c73c2d
2025-01-01T05:26:33.690Z,0,dev_001,1735709193690,67e911865759046023c73c2e
2025-01-01T05:29:24.912Z,0,dev_001,1735709364912,67e911865759046023c73c2f
2025-01-01T05:34:06.237Z,1,dev_001,1735709646237,67e911865759046023c73c30
2025-01-01T05:44:18.085Z,0,dev_001,1735710258085,67e911865759046023c73c31
2025-01-01T05:52:43.011Z,1,dev_001,1735710763011,67e911865759046023c73c32
2025-01-01T05:54:46.200Z,0,dev_001,1735710886200,67e911865759046023c73c33
2025-01-01T06:00:35.612Z,1,dev_001,1735711235612,67e911865759046023c73c34
2025-01-01T06:03:44.277Z,1,dev_001,1735711424277,67e911865759046023c73c35
2025-01-01T06:04:59.345Z,0,dev_001,1735711499345,67e911865759046023c73c36
2025-01-01T06:06:22.520Z,0,dev_001,1735711582520,67e911865759046023c73c37
2025-01-01T06:15:41.363Z,1,dev_001,1735712141363,67e911865759046023c73c38
2025-01-01T06:20:17.043Z,1,dev_001,1735712417043,67e911865759046023c73c39
2025-01-01T06:21:43.788Z,1,dev_001,1735712503788,67e911865759046023c73c3a
2025-01-01T06:28:08.906Z,1,dev_001,1735712888906,67e911865759046023c73c3b
2025-01-01T06:30:17.876Z,1,dev_001,1735713017876,67e911865759046023c73c3c
2025-01-01T06:33:43.348Z,0,dev_001,1735713223348,67e911865759046023c73c3d
2025-01-01T06:37:13.641Z,0,dev_001,1735713433641,67e911865759046023c73c3e
2025-01-01T06:42:13.713Z,1,dev_001,1735713733713,67e911865759046023c73c3f
2025-01-01T06:44:01.620Z,0,dev_001,1735713841620,67e911865759046023c73c40
2025-01-01T06:45:02.597Z,0,dev_001,1735713902597,67e911865759046023c73c41
2025-01-01T06:56:06.413Z,0,dev_001,1735714566413,67e911865759046023c73c42
2025-01-01T07:02:12.500Z,1,dev_001,1735714932500,67e911865759046023c73c43
2025-01-01T07:06:27.076Z,1,dev_001,1735715187076,67e911865759046023c73c44
2025-01-01T07:08:56.939Z,1,dev_001,1735715336939,67e911865759046023c73c45
2025-01-01T07:10:38.730Z,1,dev_001,1735715438730,67e911865759046023c73c46
2025-01-01T07:11:46.830Z,1,dev_001,1735715506830,67e911865759046023c73c47
2025-01-01T07:13:02.219Z,1,dev_001,1735715582219,67e911865759046023c73c48
2025-01-01T07:15:44.137Z,0,dev_001,1735715744137,67e911865759046023c73c49
2025-01-01T07:18:13.380Z,0,dev_001,1735715893380,67e911865759046023c73c4a
2025-01-01T07:20:04.280Z,0,dev_001,1735716004280,67e911865759046023c73c4b
2025-01-01T07:23:53.774Z,0,dev_001,1735716233774,67e911865759046023c73c4c
2025-01-01T07:28:39.344Z,0,dev_001,1735716519344,67e911865759046023c73c4d
2025-01-01T07:30:17.246Z,1,dev_001,1735716617246,67e911865759046023c73c4e
2025-01-01T07:35:30.476Z,0,dev_001,1735716930476,67e911865759046023c73c4f
2025-01-01T07:37:51.173Z,1,dev_001,1735717071173,67e911865759046023c73c50
2025-01-01T07:39:24.635Z,0,dev_001,1735717164635,67e911865759046023c73c51
2025-01-01T07:42:26.323Z,1,dev_001,1735717346323,67e911865759046023c73c52
2025-01-01T07:49:20.654Z,1,dev_001,1735717760654,67e911865759046023c73c53
2025-01-01T07:54:34.276Z,0,dev_001,1735718074276,67e911865759046023c73c54
2025-01-01T08:01:46.916Z,1,dev_001,1735718506916,67e911865759046023c73c55
2025-01-01T08:04:10.350Z,1,dev_001,1735718650350,67e911865759046023c73c56
2025-01-01T08:07:30.353Z,1,dev_001,1735718850353,67e911865759046023c73c57
2025-01-01T08:12:17.989Z,1,dev_001,1735719137989,67e911865759046023c73c58
2025-01-01T08:16:28.795Z,1,dev_001,1735719388795,67e911865759046023c73c59
2025-01-01T08:25:33.070Z,0,dev_001,1735719933070,67e911865759046023c73c5a
2025-01-01T08:28:39.876Z,1,dev_001,1735720119876,67e911865759046023c73c5b
2025-01-01T08:29:53.737Z,0,dev_001,1735720193737,67e911865759046023c73c5c
2025-01-01T08:32:13.340Z,0,dev_001,1735720333340,67e911865759046023c73c5d
2025-01-01T08:33:59.040Z,0,dev_001,1735720439040,67e911865759046023c73c5e
2025-01-01T08:36:41.645Z,1,dev_001,1735720601645,67e911865759046023c73c5f
2025-01-01T08:39:49.870Z,1,dev_001,1735720789870,67e911865759046023c73c60
2025-01-01T08:41:56.378Z,0,dev_001,1735720916378,67e911865759046023c73c61
2025-01-01T08:55:48.060Z,0,dev_001,1735721748060,67e911865759046023c73c62
2025-01-01T08:59:29.239Z,1,dev_001,1735721969239,67e911865759046023c73c63
2025-01-01T09:00:39.701Z,1,dev_001,1735722039701,67e911865759046023c73c64
2025-01-01T09:02:18.080Z,0,dev_001,1735722138080,67e911865759046023c73c65
2025-01-01T09:09:06.097Z,0,dev_001,1735722546097,67e911865759046023c73c66
2025-01-01T09:12:12.401Z,1,dev_001,1735722732401,67e911865759046023c73c67
2025-01-01T09:20:59.078Z,1,dev_001,1735723259078,67e911865759046023c73c68
2025-01-01T09:22:20.433Z,1,dev_001,1735723340433,67e911865759046023c73c69
2025-01-01T09:28:35.393Z,1,dev_001,1735723715393,67e911865759046023c73c6a
2025-01-01T09:29:47.895Z,0,dev_001,1735723787895,67e911865759046023c73c6b
2025-01-01T09:32:10.342Z,1,dev_001,1735723930342,67e911865759046023c73c6c
2025-01-01T09:35:25.118Z,0,dev_001,1735724125118,67e911865759046023c73c6d
2025-01-01T09:42:02.358Z,1,dev_001,1735724522358,67e911865759046023c73c6e
2025-01-01T09:44:08.897Z,0,dev_001,1735724648897,67e911865759046023c73c6f
2025-01-01T09:46:52.162Z,1,dev_001,1735724812162,67e911865759046023c73c70
2025-01-01T09:50:20.826Z,1,dev_001,1735725020826,67e911865759046023c73c71
2025-01-01T09:56:34.857Z,1,dev_001,1735725394857,67e911865759046023c73c72
2025-01-01T10:02:30.677Z,1,dev_001,1735725750677,67e911865759046023c73c73
2025-01-01T10:05:12.233Z,0,dev_001,1735725912233,67e911865759046023c73c74
2025-01-01T10:06:33.428Z,1,dev_001,1735725993428,67e911865759046023c73c75
2025-01-01T10:13:42.074Z,1,dev_001,1735726422074,67e911865759046023c73c76
2025-01-01T10:14:56.194Z,1,dev_001,1735726496194,67e911865759046023c73c77
2025-01-01T10:17:24.421Z,0,dev_001,1735726644421,67e911865759046023c73c78
2025-01-01T10:20:11.693Z,0,dev_001,1735726811693,67e911865759046023c73c79
2025-01-01T10:33:53.695Z,0,dev_001,1735727633695,67e911865759046023c73c7a
2025-01-01T10:41:37.860Z,1,dev_001,1735728097860,67e911865759046023c73c7b
2025-01-01T10:42:42.251Z,1,dev_001,1735728162251,67e911865759046023c73c7c
2025-01-01T10:55:36.873Z,1,dev_001,1735728936873,67e911865759046023c73c7d
2025-01-01T11:00:48.202Z,1,dev_001,1735729248202,67e911865759046023c73c7e
2025-01-01T11:04:37.106Z,0,dev_001,1735729477106,67e911865759046023c73c7f
2025-01-01T11:10:44.965Z,0,dev_001,1735729844965,67e911865759046023c73c80
2025-01-01T11:14:18.996Z,1,dev_001,1735730058996,67e911865759046023c73c81
2025-01-01T11:19:43.186Z,0,dev_001,1735730383186,67e911865759046023c73c82
2025-01-01T11:22:15.712Z,1,dev_001,1735730535712,67e911865759046023c73c83
2025-01-01T11:24:19.926Z,0,dev_001,1735730659926,67e911865759046023c73c84
2025-01-01T11:32:34.159Z,1,dev_001,1735731154159,67e911865759046023c73c85
2025-01-01T11:34:36.687Z,0,dev_001,1735731276687,67e911865759046023c73c86
2025-01-01T11:42:36.045Z,1,dev_001,1735731756045,67e911865759046023c73c87
2025-01-01T11:45:21.083Z,1,dev_001,1735731921083,67e911865759046023c73c88
2025-01-01T11:48:02.142Z,1,dev_001,1735732082142,67e911865759046023c73c89
2025-01-01T11:51:01.228Z,0,dev_001,1735732261228,67e911865759046023c73c8a
2025-01-01T11:55:57.199Z,0,dev_001,1735732557199,67e911865759046023c73c8b
2025-01-01T11:58:29.676Z,0,dev_001,1735732709676,67e911865759046023c73c8c
2025-01-01T12:00:52.497Z,1,dev_001,1735732852497,67e911865759046023c73c8d
2025-01-01T12:02:03.529Z,1,dev_001,1735732923529,67e911865759046023c73c8e
2025-01-01T12:06:16.977Z,1,dev_001,1735733176977,67e911865759046023c73c8f
2025-01-01T12:09:12.410Z,1,dev_001,1735733352410,67e911865759046023c73c90
2025-01-01T12:10:28.047Z,1,dev_001,1735733428047,67e911865759046023c73c91
2025-01-01T12:15:13.162Z,0,dev_001,1735733713162,67e911865759046023c73c92
2025-01-01T12:21:33.310Z,1,dev_001,1735734093310,67e911865759046023c73c93
2025-01-01T12:23:42.512Z,1,dev_001,1735734222512,67e911865759046023c73c94
2025-01-01T12:26:48.911Z,1,dev_001,1735734408911,67e911865759046023c73c95
2025-01-01T12:31:29.207Z,0,dev_001,1735734689207,67e911865759046023c73c96
2025-01-01T12:34:00.026Z,0,dev_001,1735734840026,67e911865759046023c73c97
2025-01-01T12:36:46.640Z,1,dev_001,1735735006640,67e911865759046023c73c98
2025-01-01T12:41:34.838Z,1,dev_001,1735735294838,67e911865759046023c73c99
2025-01-01T12:42:47.367Z,0,dev_001,1735735367367,67e911865759046023c73c9a
2025-01-01T12:45:00.220Z,1,dev_001,1735735500220,67e911865759046023c73c9b
2025-01-01T12:46:52.420Z,0,dev_001,1735735612420,67e911865759046023c73c9c
2025-01-01T12:54:55.570Z,0,dev_001,1735736095570,67e911865759046023c73c9d
2025-01-01T13:01:16.751Z,1,dev_001,1735736476751,67e911865759046023c73c9e
2025-01-01T13:02:27.516Z,1,dev_001,1735736547516,67e911865759046023c73c9f
2025-01-01T13:13:12.414Z,1,dev_001,1735737192414,67e911865759046023c73ca0
2025-01-01T13:15:25.832Z,0,dev_001,1735737325832,67e911865759046023c73ca1
2025-01-01T13:18:39.587Z,0,dev_001,1735737519587,67e911865759046023c73ca2
2025-01-01T13:23:04.134Z,1,dev_001,1735737784134,67e911865759046023c73ca3
2025-01-01T13:25:34.423Z,1,dev_001,1735737934423,67e911865759046023c73ca4
2025-01-01T13:27:13.277Z,1,dev_001,1735738033277,67e911865759046023c73ca5
2025-01-01T13:28:56.416Z,1,dev_001,1735738136416,67e911865759046023c73ca6
2025-01-01T13:32:11.900Z,1,dev_001,1735738331900,67e911865759046023c73ca7
2025-01-01T13:35:59.003Z,1,dev_001,1735738559003,67e911865759046023c73ca8
2025-01-01T13:46:12.987Z,1,dev_001,1735739172987,67e911865759046023c73ca9
2025-01-01T13:47:40.280Z,1,dev_001,1735739260280,67e911865759046023c73caa
2025-01-01T13:49:49.809Z,0,dev_001,1735739389809,67e911865759046023c73cab
2025-01-01T13:51:00.195Z,1,dev_001,1735739460195,67e911865759046023c73cac
2025-01-01T13:52:30.476Z,1,dev_001,1735739550476,67e911865759046023c73cad
2025-01-01T13:53:54.433Z,1,dev_001,1735739634433,67e911865759046023c73cae
2025-01-01T13:57:34.652Z,0,dev_001,1735739854652,67e911865759046023c73caf
2025-01-01T14:09:48.816Z,1,dev_001,1735740588816,67e911865759046023c73cb0
2025-01-01T14:12:30.407Z,0,dev_001,1735740750407,67e911865759046023c73cb1
2025-01-01T14:16:28.595Z,0,dev_001,1735740988595,67e911865759046023c73cb2
2025-01-01T14:19:14.159Z,0,dev_001,1735741154159,67e911865759046023c73cb3
2025-01-01T14:23:51.085Z,1,dev_001,1735741431085,67e911865759046023c73cb4
2025-01-01T14:25:59.176Z,0,dev_001,1735741559176,67e911865759046023c73cb5
2025-01-01T14:29:12.319Z,1,dev_001,1735741752319,67e911865759046023c73cb6
2025-01-01T14:34:19.178Z,0,dev_001,1735742059178,67e911865759046023c73cb7
2025-01-01T14:38:33.806Z,0,dev_001,1735742313806,67e911865759046023c73cb8
2025-01-01T14:39:39.010Z,1,dev_001,1735742379010,67e911865759046023c73cb9
2025-01-01T14:45:24.226Z,1,dev_001,1735742724226,67e911865759046023c73cba
2025-01-01T14:47:05.709Z,0,dev_001,1735742825709,67e911865759046023c73cbb
2025-01-01T14:48:55.273Z,1,dev_001,1735742935273,67e911865759046023c73cbc
2025-01-01T14:52:41.584Z,1,dev_001,1735743161584,67e911865759046023c73cbd
2025-01-01T14:57:45.120Z,0,dev_001,1735743465120,67e911865759046023c73cbe
2025-01-01T14:59:44.095Z,0,dev_001,1735743584095,67e911865759046023c73cbf
2025-01-01T15:01:53.304Z,0,dev_001,1735743713304,67e911865759046023c73cc0
2025-01-01T15:04:11.600Z,0,dev_001,1735743851600,67e911865759046023c73cc1
2025-01-01T15:06:38.817Z,1,dev_001,1735743998817,67e911865759046023c73cc2
2025-01-01T15:08:54.164Z,0,dev_001,1735744134164,67e911865759046023c73cc3
2025-01-01T15:10:34.413Z,1,dev_001,1735744234413,67e911865759046023c73cc4
2025-01-01T15:14:32.519Z,1,dev_001,1735744472519,67e911865759046023c73cc5
2025-01-01T15:15:45.707Z,0,dev_001,1735744545707,67e911865759046023c73cc6
2025-01-01T15:16:54.772Z,0,dev_001,1735744614772,67e911865759046023c73cc7
2025-01-01T15:23:13.706Z,0,dev_001,1735744993706,67e911865759046023c73cc8
2025-01-01T15:27:40.329Z,0,dev_001,1735745260329,67e911865759046023c73cc9
2025-01-02T02:33:29.276Z,0,dev_001,1735785209276,67e911865759046023c73cca
2025-01-02T02:40:07.609Z,0,dev_001,1735785607609,67e911865759046023c73ccb
2025-01-02T02:44:22.956Z,0,dev_001,1735785862956,67e911865759046023c73ccc
2025-01-02T02:47:36.213Z,1,dev_001,1735786056213,67e911865759046023c73ccd
2025-01-02T02:48:45.424Z,0,dev_001,1735786125424,67e911865759046023c73cce
2025-01-02T03:00:34.627Z,1,dev_001,1735786834627,67e911865759046023c73ccf
2025-01-02T03:02:13.166Z,1,dev_001,1735786933166,67e911865759046023c73cd0
2025-01-02T03:09:38.444Z,0,dev_001,1735787378444,67e911865759046023c73cd1
2025-01-02T03:13:48.701Z,0,dev_001,1735787628701,67e911865759046023c73cd2
2025-01-02T03:19:08.300Z,1,dev_001,1735787948300,67e911865759046023c73cd3
2025-01-02T03:28:47.161Z,1,dev_001,1735788527161,67e911865759046023c73cd4
2025-01-02T03:30:43.839Z,1,dev_001,1735788643839,67e911865759046023c73cd5
2025-01-02T03:32:31.826Z,0,dev_001,1735788751826,67e911865759046023c73cd6
2025-01-02T03:33:50.516Z,1,dev_001,1735788830516,67e911865759046023c73cd7
2025-01-02T03:35:03.660Z,0,dev_001,1735788903660,67e911865759046023c73cd8
2025-01-02T03:41:15.849Z,0,dev_001,1735789275849,67e911865759046023c73cd9
2025-01-02T03:45:08.795Z,0,dev_001,1735789508795,67e911865759046023c73cda
2025-01-02T03:46:43.379Z,0,dev_001,1735789603379,67e911865759046023c73cdb
2025-01-02T03:51:08.842Z,1,dev_001,1735789868842,67e911865759046023c73cdc
2025-01-02T03:55:25.505Z,1,dev_001,1735790125505,67e911865759046023c73cdd
2025-01-02T04:00:00.631Z,0,dev_001,1735790400631,67e911865759046023c73cde
2025-01-02T04:04:46.348Z,1,dev_001,1735790686348,67e911865759046023c73cdf
2025-01-02T04:07:33.964Z,0,dev_001,1735790853964,67e911865759046023c73ce0
2025-01-02T04:08:49.513Z,1,dev_001,1735790929513,67e911865759046023c73ce1
2025-01-02T04:13:32.374Z,0,dev_001,1735791212374,67e911865759046023c73ce2
2025-01-02T04:15:48.608Z,1,dev_001,1735791348608,67e911865759046023c73ce3
2025-01-02T04:20:20.202Z,0,dev_001,1735791620202,67e911865759046023c73ce4
2025-01-02T04:25:42.435Z,0,dev_001,1735791942435,67e911865759046023c73ce5
2025-01-02T04:28:44.134Z,0,dev_001,1735792124134,67e911865759046023c73ce6
2025-01-02T04:35:20.995Z,1,dev_001,1735792520995,67e911865759046023c73ce7
2025-01-02T04:40:24.649Z,0,dev_001,1735792824649,67e911865759046023c73ce8
2025-01-02T04:49:47.366Z,1,dev_001,1735793387366,67e911865759046023c73ce9
2025-01-02T04:58:03.091Z,1,dev_001,1735793883091,67e911865759046023c73cea
2025-01-02T05:00:00.461Z,1,dev_001,1735794000461,67e911865759046023c73ceb
2025-01-02T05:02:34.544Z,0,dev_001,1735794154544,67e911865759046023c73cec
2025-01-02T05:03:48.773Z,0,dev_001,1735794228773,67e911865759046023c73ced
2025-01-02T05:07:43.674Z,0,dev_001,1735794463674,67e911865759046023c73cee
2025-01-02T05:09:22.203Z,0,dev_001,1735794562203,67e911865759046023c73cef
2025-01-02T05:14:01.868Z,1,dev_001,1735794841868,67e911865759046023c73cf0
2025-01-02T05:16:17.211Z,1,dev_001,1735794977211,67e911865759046023c73cf1
2025-01-02T05:17:20.940Z,0,dev_001,1735795040940,67e911865759046023c73cf2
2025-01-02T05:19:49.432Z,0,dev_001,1735795189432,67e911875759046023c73cf3
2025-01-02T05:25:14.213Z,0,dev_001,1735795514213,67e911875759046023c73cf4
2025-01-02T05:26:54.762Z,1,dev_001,1735795614762,67e911875759046023c73cf5
2025-01-02T05:31:29.941Z,1,dev_001,1735795889941,67e911875759046023c73cf6
2025-01-02T05:33:53.100Z,1,dev_001,1735796033100,67e911875759046023c73cf7
2025-01-02T05:36:37.225Z,1,dev_001,1735796197225,67e911875759046023c73cf8
2025-01-02T05:39:34.615Z,1,dev_001,1735796374615,67e911875759046023c73cf9
2025-01-02T05:46:51.468Z,0,dev_001,1735796811468,67e911875759046023c73cfa
2025-01-02T05:50:35.802Z,1,dev_001,1735797035802,67e911875759046023c73cfb
2025-01-02T05:54:02.142Z,0,dev_001,1735797242142,67e911875759046023c73cfc
2025-01-02T06:03:45.823Z,1,dev_001,1735797825823,67e911875759046023c73cfd
2025-01-02T06:05:27.947Z,1,dev_001,1735797927947,67e911875759046023c73cfe
2025-01-02T06:08:30.886Z,1,dev_001,1735798110886,67e911875759046023c73cff
2025-01-02T06:14:46.550Z,1,dev_001,1735798486550,67e911875759046023c73d00
2025-01-02T06:20:51.866Z,1,dev_001,1735798851866,67e911875759046023c73d01
2025-01-02T06:25:17.674Z,1,dev_001,1735799117674,67e911875759046023c73d02
2025-01-02T06:26:41.628Z,0,dev_001,1735799201628,67e911875759046023c73d03
2025-01-02T06:30:44.381Z,0,dev_001,1735799444381,67e911875759046023c73d04
2025-01-02T06:36:01.728Z,1,dev_001,1735799761728,67e911875759046023c73d05
2025-01-02T06:37:57.790Z,0,dev_001,1735799877790,67e911875759046023c73d06
2025-01-02T06:42:49.797Z,0,dev_001,1735800169797,67e911875759046023c73d07
2025-01-02T06:45:37.191Z,0,dev_001,1735800337191,67e911875759046023c73d08
2025-01-02T06:56:04.310Z,0,dev_001,1735800964310,67e911875759046023c73d09
2025-01-02T07:01:23.689Z,0,dev_001,1735801283689,67e911875759046023c73d0a
2025-01-02T07:07:00.729Z,1,dev_001,1735801620729,67e911875759046023c73d0b
2025-01-02T07:09:59.591Z,1,dev_001,1735801799591,67e911875759046023c73d0c
2025-01-02T07:16:28.276Z,0,dev_001,1735802188276,67e911875759046023c73d0d
2025-01-02T07:19:57.010Z,1,dev_001,1735802397010,67e911875759046023c73d0e
2025-01-02T07:22:38.385Z,0,dev_001,1735802558385,67e911875759046023c73d0f
2025-01-02T07:41:20.632Z,1,dev_001,1735803680632,67e911875759046023c73d10
2025-01-02T07:43:06.600Z,0,dev_001,1735803786600,67e911875759046023c73d11
2025-01-02T07:45:38.930Z,1,dev_001,1735803938930,67e911875759046023c73d12
2025-01-02T07:46:57.390Z,1,dev_001,1735804017390,67e911875759046023c73d13
2025-01-02T07:48:06.501Z,0,dev_001,1735804086501,67e911875759046023c73d14
2025-01-02T07:54:20.794Z,0,dev_001,1735804460794,67e911875759046023c73d15
2025-01-02T07:55:31.169Z,1,dev_001,1735804531169,67e911875759046023c73d16
2025-01-02T08:05:04.994Z,0,dev_001,1735805104994,67e911875759046023c73d17
2025-01-02T08:07:08.665Z,1,dev_001,1735805228665,67e911875759046023c73d18
2025-01-02T08:08:12.838Z,0,dev_001,1735805292838,67e911875759046023c73d19
2025-01-02T08:13:06.498Z,0,dev_001,1735805586498,67e911875759046023c73d1a
2025-01-02T08:23:28.821Z,1,dev_001,1735806208821,67e911875759046023c73d1b
2025-01-02T08:25:27.126Z,1,dev_001,1735806327126,67e911875759046023c73d1c
2025-01-02T08:30:34.224Z,1,dev_001,1735806634224,67e911875759046023c73d1d
2025-01-02T08:31:34.524Z,1,dev_001,1735806694524,67e911875759046023c73d1e
2025-01-02T08:35:37.110Z,1,dev_001,1735806937110,67e911875759046023c73d1f
2025-01-02T08:37:00.894Z,1,dev_001,1735807020894,67e911875759046023c73d20
2025-01-02T08:42:48.898Z,0,dev_001,1735807368898,67e911875759046023c73d21
2025-01-02T08:50:09.401Z,1,dev_001,1735807809401,67e911875759046023c73d22
2025-01-02T08:51:48.085Z,0,dev_001,1735807908085,67e911875759046023c73d23
2025-01-02T08:55:24.686Z,0,dev_001,1735808124686,67e911875759046023c73d24
2025-01-02T08:56:39.212Z,0,dev_001,1735808199212,67e911875759046023c73d25
2025-01-02T08:59:50.936Z,1,dev_001,1735808390936,67e911875759046023c73d26
2025-01-02T09:08:30.144Z,0,dev_001,1735808910144,67e911875759046023c73d27
2025-01-02T09:09:58.179Z,0,dev_001,1735808998179,67e911875759046023c73d28
2025-01-02T09:13:25.536Z,1,dev_001,1735809205536,67e911875759046023c73d29
2025-01-02T09:14:59.525Z,0,dev_001,1735809299525,67e911875759046023c73d2a
2025-01-02T09:16:53.488Z,0,dev_001,1735809413488,67e911875759046023c73d2b
2025-01-02T09:18:20.110Z,1,dev_001,1735809500110,67e911875759046023c73d2c
2025-01-02T09:20:29.907Z,0,dev_001,1735809629907,67e911875759046023c73d2d
2025-01-02T09:22:24.684Z,0,dev_001,1735809744684,67e911875759046023c73d2e
2025-01-02T09:23:39.997Z,0,dev_001,1735809819997,67e911875759046023c73d2f
2025-01-02T09:29:06.905Z,1,dev_001,1735810146905,67e911875759046023c73d30
2025-01-02T09:31:55.298Z,1,dev_001,1735810315298,67e911875759046023c73d31
2025-01-02T09:38:06.101Z,0,dev_001,1735810686101,67e911875759046023c73d32
2025-01-02T09:42:11.778Z,0,dev_001,1735810931778,67e911875759046023c73d33
2025-01-02T09:44:28.073Z,0,dev_001,1735811068073,67e911875759046023c73d34
2025-01-02T10:15:02.681Z,1,dev_001,1735812902681,67e911875759046023c73d35
2025-01-02T10:18:00.479Z,1,dev_001,1735813080479,67e911875759046023c73d36
2025-01-02T10:19:20.464Z,0,dev_001,1735813160464,67e911875759046023c73d37
2025-01-02T10:25:40.927Z,1,dev_001,1735813540927,67e911875759046023c73d38
2025-01-02T10:30:22.917Z,0,dev_001,1735813822917,67e911875759046023c73d39
2025-01-02T10:35:34.297Z,0,dev_001,1735814134297,67e911875759046023c73d3a
2025-01-02T10:38:37.430Z,1,dev_001,1735814317430,67e911875759046023c73d3b
2025-01-02T10:41:18.644Z,1,dev_001,1735814478644,67e911875759046023c73d3c
2025-01-02T10:44:51.623Z,0,dev_001,1735814691623,67e911875759046023c73d3d
2025-01-02T10:46:17.300Z,1,dev_001,1735814777300,67e911875759046023c73d3e
